"año","distrito_id","distrito_nombre","agrupacion_nombre","agrupacion_id","agrupacion_color"
"2023","2","Buenos Aires","NAVARRO RENACE","949","#929752"
"2023","1","Ciudad Autónoma de Buenos Aires","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","2","Buenos Aires","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","3","Catamarca","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","4","Córdoba","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","5","Corrientes","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","6","Chaco","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","7","Chubut","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","8","Entre Ríos","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","9","Formosa","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","10","Jujuy","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","11","La Pampa","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","12","La Rioja","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","13","Mendoza","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","14","Misiones","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","15","Neuquén","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","16","Río Negro","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","17","Salta","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","18","San Juan","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","19","San Luis","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","20","Santa Cruz","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","21","Santa Fe","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","22","Santiago del Estero","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","23","Tucumán","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","24","Tierra del Fuego, Antártida e Islas del Atlántico Sur","FRENTE PATRIOTA FEDERAL","95","#003DA5"
"2023","2","Buenos Aires","VECINALISMO POR BRANDSEN","951","#fcdb80"
"2023","2","Buenos Aires","AGRUPACION VECINAL 24 DE OCTUBRE","952","#fbd9c6"
"2023","2","Buenos Aires","PRIMERO SAN NICOLAS","956","#5b5d5c"
"2023","2","Buenos Aires","TRES DE FEBRERO EN ACCION","961","#7b8787"
"2023","2","Buenos Aires","PRIMERO ROSALES","962","#eabcc0"
"2023","2","Buenos Aires","ESPACIO DE PENSAMIENTO Y ACCION -EPA-","965","#19a700"
"2023","2","Buenos Aires","DE COSTA A COSTA","970","#d7c2ce"
"2023","0","ARGENTINA","MOVIMIENTO AL SOCIALISMO","13","#E7635F"
"2023","0","ARGENTINA","JUNTOS POR EL CAMBIO","132","#FEDD00"
"2023","0","ARGENTINA","HACEMOS POR NUESTRO PAIS","133","#43488f"
"2023","0","ARGENTINA","UNION POR LA PATRIA","134","#009CDE"
"2023","0","ARGENTINA","LA LIBERTAD AVANZA","135","#753BBD"
"2023","0","ARGENTINA","FRENTE DE IZQUIERDA Y DE TRABAJADORES - UNIDAD","136","#F95461"
"2023","0","ARGENTINA","UNION DEL CENTRO DEMOCRATICO","20","#0170c1"
"2023","0","ARGENTINA","LIBRES DEL SUR","40","#395a94"
"2023","0","ARGENTINA","MOVIMIENTO LIBRES DEL SUR","40","#395a94"
"2023","0","ARGENTINA","MOVIMIENTO DE ACCION VECINAL","57","#8DB98C"
"2023","0","ARGENTINA","MOVIMIENTO IZQUIERDA JUVENTUD Y DIGNIDAD","90","#DEC930"
"2023","0","ARGENTINA","POLITICA OBRERA","92","#D14124"
"2023","0","ARGENTINA","PROYECTO JOVEN","94","#a31313"
"2023","0","ARGENTINA","FRENTE PATRIOTA FEDERAL","95","#003DA5"
